終値,始値,高値,安値,出来高,MA_5,MA_20,Volatility,PriceRange,変化率 %,DayOfWeek,Month
0.13045071454745324,0.13150289017341044,0.13101220387652546,0.1332351858667648,0.23087195337039962,0.1301024194745436,0.12709542694024553,0.06134142366974011,0.05531914893617009,0.5440263061746438,3,7
0.129351410773177,0.12861271676300576,0.12814070351758794,0.13065881486934117,0.24445265650983491,0.1307703725693929,0.127861754506964,0.055950857707968,0.051063829787234165,0.5224698575082207,4,8
0.12641993404177354,0.1246387283236994,0.124551328068916,0.12881854987118146,0.15819797423277845,0.13128989164316462,0.128340709236163,0.038503136051903454,0.02978723404255331,0.4957983193277311,0,8
0.12678636863319895,0.12572254335260113,0.124551328068916,0.1291866028708134,0.23145146389397478,0.13002820246400476,0.1289920876678736,0.030074034856172986,0.025531914893617384,0.5440263061746438,1,8
0.11982411139611582,0.12319364161849708,0.12203876525484564,0.12329775487670223,0.23326558379386222,0.12795012616891788,0.1291070368028814,0.06932468203248303,0.06382978723404255,0.4358786993058093,2,8
0.12898497618175156,0.12066473988439308,0.12562814070351758,0.12440191387559808,0.2939294172979692,0.1276532581267627,0.12962430791041638,0.06402678773402833,0.09361702127659587,0.6777493606138107,3,8
0.12238915353609384,0.12716763005780346,0.12562814070351758,0.1255060728744939,0.21184049182806175,0.12624313492652522,0.1300074716937755,0.06165941797201425,0.08085106382978748,0.4420898794300329,4,8
0.1249541956760718,0.12391618497109824,0.12239770279971282,0.12366580787633417,0.18845850200729009,0.12594626688436988,0.13031400272046287,0.05998828055559064,0.06382978723404255,0.576909024479357,0,8
0.12275558812751924,0.12536127167630057,0.124551328068916,0.12624217887375783,0.13408529723010768,0.12512987976844292,0.13017989539628713,0.05705411148114338,0.05957446808510662,0.5060284983558642,1,8
0.12238915353609384,0.1195809248554913,0.11952620244077528,0.12329775487670223,0.09968420875816775,0.12564939884221465,0.1298925225587678,0.04657273011864664,0.03404255319148924,0.5330654000730728,2,8
0.1271528032246244,0.12319364161849708,0.12419239052404879,0.1258741258741259,0.1324727462079855,0.1252783137895206,0.12998831350460752,0.033724531912916404,0.05957446808510602,0.6101571063207892,3,8
0.1271528032246244,0.12572254335260113,0.12419239052404879,0.1269782848730217,0.13325382560932592,0.12624313492652517,0.1300457880721114,0.03719603230087306,0.04680851063829763,0.5385458531238583,4,8
0.12422132649322098,0.1246387283236994,0.12311557788944721,0.1269782848730217,0.10136394940621168,0.12609470090544755,0.12996915531543954,0.0375014288347387,0.03404255319148924,0.4954329557910121,0,8
0.12751923781604982,0.12391618497109824,0.124551328068916,0.12808244387191753,0.14791796146674954,0.12705952204245213,0.12977757342375998,0.036836767057323756,0.038297872340425775,0.5878699305809281,1,8
0.13228288750458042,0.13078034682080925,0.12921751615218952,0.13397129186602869,0.17577646011455833,0.12906338132700018,0.12991168074793571,0.04783994916138566,0.025531914893617384,0.6086956521739131,2,8
0.13448149505313303,0.13186416184971095,0.13101220387652546,0.13544350386455645,0.15180656106697127,0.13054772153777644,0.13040979366630265,0.06974872669353646,0.02978723404255331,0.5703324808184144,3,8
0.13228288750458042,0.1311416184971098,0.13029432878679106,0.13470739786529257,0.1282230023684343,0.1315867596853199,0.13073548288215794,0.07014227949409925,0.02978723404255331,0.5071245889660212,4,8
0.13228288750458042,0.13041907514450865,0.13029432878679106,0.13544350386455645,0.06465321754321134,0.13321953391717378,0.13117612123302105,0.04183265892594305,0.02127659574468085,0.5385458531238583,0,8
0.13264932209600586,0.13041907514450865,0.13065326633165825,0.13507545086492456,0.07820032586968573,0.1342585720647173,0.13115696304385308,0.013822480246905938,0.029787234042552707,0.5436609426379247,1,8
0.13191645291315499,0.13078034682080925,0.13173007896625988,0.13433934486566063,0.10356440965514925,0.13418435505417842,0.13125275398969286,0.014892252235177109,0.051063829787234165,0.5279503105590062,2,8
0.13704653719311108,0.13078034682080925,0.13352476669059582,0.1358115568641884,0.22445534409487175,0.13470387412795015,0.13159760139471618,0.0346089076399436,0.055319148936170695,0.6127146510778225,3,8
0.1348479296445584,0.1340317919075144,0.13388370423546303,0.1372837688627162,0.16075118001780525,0.13522339320172183,0.13188497423223552,0.034989324914031006,0.0425531914893617,0.5074899525027403,4,8
0.13374862587028216,0.1329479768786127,0.13173007896625988,0.13691571586308426,0.09943224766096115,0.13552026124387717,0.13226813801559476,0.03229818961302179,0.02127659574468085,0.5228352210449397,0,9
0.1348479296445584,0.13222543352601152,0.13208901651112703,0.13470739786529257,0.1421900458569197,0.13596556330711002,0.1326896181772899,0.029761845174991967,0.051063829787234165,0.5542564852027768,1,9
0.1352143642359839,0.13511560693641622,0.13352476669059582,0.13765182186234814,0.13713402650630743,0.13663351640195937,0.1334942621223442,0.01806688379137048,0.03404255319148985,0.5436609426379247,2,9
0.13228288750458042,0.13222543352601152,0.13137114142139267,0.13397129186602869,0.2140325533737591,0.1356686952649548,0.13366668582485577,0.01806688379136628,0.051063829787234165,0.49689440993788825,3,9
0.13118358373030412,0.13078034682080925,0.12921751615218952,0.1332351858667648,0.12580417583525105,0.13492652515956655,0.13412648236488692,0.02694232606579753,0.03404255319148924,0.5228352210449397,4,9
0.13228288750458042,0.12969653179190752,0.12957645369705667,0.1332351858667648,0.1036735927972721,0.13462965711741132,0.13450964614824604,0.028021535305855015,0.03829787234042517,0.5546218487394958,0,9
0.13411506046170754,0.13186416184971095,0.13137114142139267,0.13617960986382038,0.10790653923034284,0.13448122309633365,0.1351035500124528,0.025391181424259772,0.025531914893616777,0.5648520277676288,1,9
0.1377794063759619,0.13150289017341044,0.13424264178033019,0.13617960986382038,0.18811415517444108,0.13500074217010538,0.1359081939575071,0.04251435397161827,0.05957446808510602,0.5911582024113994,2,9
0.13814584096738733,0.1376445086705202,0.1363962670495334,0.14059624585940378,0.15406581223859037,0.13618821433872647,0.13648293963254596,0.052287135732903674,0.03404255319148924,0.5436609426379247,3,9
0.13338219127885673,0.13078034682080925,0.13101220387652546,0.13617960986382038,0.3724152990778224,0.1366335164019593,0.13680862884840125,0.04358425936551843,0.02127659574468085,0.47131896236755577,4,9
0.13411506046170754,0.13258670520231214,0.1324479540559942,0.13617960986382038,0.1781112996153394,0.13700460145465337,0.13732589995593616,0.03668179704391221,0.03829787234042517,0.5491413956887103,1,9
0.13448149505313303,0.13367052023121384,0.1324479540559942,0.13801987486198014,0.15257924176507148,0.13707881846519226,0.13768990555012736,0.035791899497803974,0.017021276595744317,0.5436609426379247,2,9
0.13338219127885673,0.13547687861271673,0.13388370423546303,0.13691571586308426,0.14418053852485177,0.13618821433872647,0.1377473801176313,0.031770328443339546,0.04680851063829763,0.5228352210449397,3,9
0.12971784536460243,0.13078034682080925,0.12957645369705667,0.1332351858667648,0.2851275763022189,0.1344812230963337,0.1374983236584478,0.030383292984101702,0.03829787234042517,0.48593350383631717,4,9
0.1282521069989007,0.12897398843930635,0.12849964106245512,0.13029076186970923,0.30158903465304954,0.13344218494879034,0.13728758357760026,0.04636528495967196,0.05957446808510662,0.5173547679941543,0,9
0.12678636863319895,0.12210982658959535,0.12419239052404879,0.12734633787265365,0.2596123158584314,0.13195784473801397,0.1370002107400808,0.0547910192956243,0.0425531914893617,0.5169894044574351,2,9
0.13081714913887874,0.12752890173410403,0.12742282842785355,0.12992270887007729,0.1994608032519779,0.13121567463262584,0.1369044197942411,0.041093866023044996,0.051063829787234165,0.598100109609061,3,9
0.129351410773177,0.1235549132947977,0.12670495333811915,0.12845049687154947,0.15970974081601802,0.13039928751669888,0.13677031247006535,0.02390315311833913,0.05957446808510662,0.5173547679941543,4,9
