Date,Actual_Prices,Predicted_Prices,Error
2020-11-02,90.3,89.65204265862702,0.6479573413729725
2020-11-04,90.39999999999999,88.34025834798813,2.0597416520118657
2020-11-05,91.50000000000001,88.88840584009886,2.611594159901159
2020-11-06,91.79999999999998,88.39143965542316,3.408560344576827
2020-11-09,96.19999999999999,95.73069112002848,0.46930887997150705
2020-11-10,97.29999999999997,94.49590242952108,2.8040975704788877
2020-11-11,98.7,95.88547533303499,2.8145246669650135
2020-11-12,100.7,96.96600845903157,3.7339915409684323
2020-11-13,98.99999999999999,95.33959696292877,3.6604030370712195
2020-11-16,99.29999999999998,97.14472824931144,2.1552717506885415
2020-11-17,98.7,96.70971153527498,1.990288464725026
2020-11-18,98.29999999999998,95.8138597279787,2.486140272021288
2020-11-19,99.5,96.90522608160971,2.5947739183902883
2020-11-20,99.7,96.63184974491595,3.068150255084049
2020-11-24,98.49999999999999,97.00685672163962,1.493143278360364
2020-11-25,99.5,97.58441740274428,1.915582597255721
2020-11-26,99.99999999999999,97.16878175586461,2.8312182441353713
2020-11-27,100.79999999999998,97.9250418946147,2.8749581053852893
2020-11-30,98.59999999999998,97.60402212888002,0.9959778711199618
2020-12-01,98.7,97.60107389688491,1.0989261031150903
2020-12-02,99.89999999999998,97.91875097751617,1.9812490224838086
2020-12-03,101.4,98.70986125171184,2.690138748288163
2020-12-04,102.19999999999999,98.60699438750743,3.5930056124925613
2020-12-07,101.3,100.06609676778315,1.2339032322168464
2020-12-08,101.99999999999999,100.27128151506184,1.7287184849381418
2020-12-09,102.8,100.55881343185901,2.2411865681409893
2020-12-10,103.2,100.71709892451763,2.482901075482374
2020-12-11,104.1,100.64683340638875,3.4531665936112432
2020-12-14,106.7,104.699993622303,2.000006377697005
2020-12-15,105.99999999999999,103.54698685407638,2.453013145923606
2020-12-16,105.59999999999998,103.4054717183113,2.194528281688676
2020-12-17,106.39999999999998,103.2921132147312,3.107886785268775
2020-12-18,106.9,103.51680509150027,3.383194908499732
2020-12-21,106.7,104.97185721099376,1.7281427890062417
2020-12-22,105.79999999999998,104.04471347928046,1.7552865207195225
2020-12-23,105.59999999999998,103.56609953045844,2.0339004695415355
2020-12-24,105.59999999999998,103.1815118163824,2.4184881836175833
2020-12-25,105.49999999999999,102.34082244634628,3.1591775536537057
2020-12-28,105.79999999999998,104.39609393477438,1.4039060652255984
2020-12-29,106.99999999999999,104.93266402482986,2.067335975170124
2020-12-30,105.79999999999998,103.60844020843506,2.191559791564927
2021-01-04,108.5,107.24312634170055,1.2568736582994546
2021-01-05,107.09999999999998,106.02128140628336,1.0787185937166157
2021-01-06,109.69999999999997,107.70975216925143,1.9902478307485438
2021-01-07,110.99999999999999,108.37921635806559,2.620783641934395
2021-01-08,112.69999999999999,108.83639971017837,3.863600289821619
2021-01-12,109.8,107.93619265258312,1.8638073474168806
2021-01-13,110.0,108.24668824672698,1.7533117532730245
2021-01-14,110.59999999999998,108.27612990140913,2.323870098590845
2021-01-15,110.0,107.62219171226023,2.377808287739768
2021-01-18,109.49999999999997,108.7979872971773,0.702012702822671
2021-01-19,108.79999999999998,107.90887372493744,0.8911262750625468
2021-01-20,108.5,107.14507424533366,1.3549257546663398
2021-01-21,109.19999999999999,107.25946564674376,1.9405343532562256
2021-01-22,108.0,105.60055040121078,2.399449598789218
2021-01-25,109.6,108.79209083318709,0.8079091668129053
2021-01-26,108.0,106.882579934597,1.117420065402996
2021-01-27,107.8,106.77195413708687,1.0280458629131317
2021-01-28,106.19999999999997,104.70990781486033,1.4900921851396447
2021-01-29,104.7,103.36758795380591,1.3324120461940936
2021-02-01,105.4,105.28301158249377,0.11698841750623501
2021-02-02,105.59999999999998,105.22132236957549,0.378677630424491
2021-02-03,106.5,105.36518795788287,1.134812042117133
2021-02-04,107.49999999999999,106.16657841205596,1.3334215879440308
2021-02-05,109.6,106.97113262414932,2.6288673758506746
2021-02-08,111.5,110.10508290231226,1.3949170976877383
2021-02-09,113.1,111.07840611338614,2.021593886613857
2021-02-10,112.69999999999999,110.49736448526382,2.2026355147361727
2021-02-12,112.2,109.54536614120005,2.6546338587999543
2021-02-15,113.99999999999999,112.6501756876707,1.3498243123292895
2021-02-16,115.79999999999998,113.90677316188811,1.8932268381118718
2021-02-17,115.3,113.14983797967433,2.1501620203256664
2021-02-18,113.9,112.0682800889015,1.831719911098503
2021-02-19,114.19999999999999,110.86788201630114,3.3321179836988506
2021-02-22,112.69999999999999,112.34943162500858,0.35056837499141125
2021-02-24,111.8,111.05695111751555,0.7430488824844446
2021-02-25,111.39999999999999,109.70386309325694,1.6961369067430496
2021-02-26,110.29999999999998,108.3871054202318,1.912894579768178
2021-03-01,112.49999999999999,111.94331571757792,0.5566842824220686
2021-03-02,111.19999999999999,110.18607998490333,1.0139200150966587
2021-03-03,110.49999999999999,109.35244197249412,1.147558027505866
2021-03-04,108.9,106.60691007673739,2.293089923262613
2021-03-05,110.49999999999999,108.18090810775756,2.319091892242426
2021-03-08,110.4,110.22391495108603,0.17608504891397558
2021-03-09,111.5,110.65755311250686,0.8424468874931392
2021-03-10,113.1,111.14591859281062,1.9540814071893777
2021-03-11,112.49999999999999,110.8100072056055,1.6899927943944846
2021-03-12,113.3,110.74380414783954,2.5561958521604566
2021-03-15,113.79999999999998,112.8299161761999,0.9700838238000813
2021-03-16,115.2,113.91920046806334,1.2807995319366654
2021-03-17,116.39999999999999,114.15575847029685,2.244241529703146
2021-03-18,117.09999999999998,114.99549627304076,2.104503726959223
2021-03-19,117.4,114.49091348350046,2.909086516499542
2021-03-22,117.89999999999999,116.46326035559176,1.4367396444082345
2021-03-23,118.59999999999998,117.41263985633849,1.1873601436614933
2021-03-24,116.6,115.0024175018072,1.5975824981927929
2021-03-25,118.79999999999998,116.50808974802493,2.291910251975054
2021-03-26,119.69999999999999,117.24531040787696,2.4546895921230316
2021-03-29,119.8,118.67707759439944,1.122922405600562
2021-03-30,118.19999999999999,116.3709420621395,1.8290579378604832
2021-03-31,113.7,113.4552260160446,0.2447739839553975
2021-04-01,114.49999999999999,114.02378340661525,0.4762165933847342
2021-04-02,114.09999999999998,112.95588091313837,1.1441190868616076
2021-04-05,114.89999999999999,114.57167470753191,0.3283252924680795
2021-04-06,113.4,113.43717063665389,-0.03717063665388309
2021-04-07,113.99999999999999,113.41251121759413,0.5874887824058561
2021-04-08,111.3,110.82907921671867,0.47092078328132914
