Date,Actual_Prices,Predicted_Prices,Error
2018-10-25,96.3,96.16680986285209,0.13319013714790628
2018-10-26,97.8,97.766427013278,0.03357298672199249
2018-10-29,96.5,95.82507927566766,0.6749207243323383
2018-10-30,93.99999999999997,93.63213551938533,0.3678644806146423
2018-10-31,94.99999999999999,94.95694898217916,0.04305101782082943
2018-11-01,80.99999999999999,80.58533057123422,0.4146694287657624
2018-11-02,86.4,89.13350354880093,-2.7335035488009254
2018-11-05,84.5,84.7747560366988,-0.274756036698804
2018-11-06,85.8,86.00830850303173,-0.20830850303173065
2018-11-07,89.9,91.4339662760496,-1.533966276049597
2018-11-08,91.29999999999995,90.859097635746,0.440902364253958
2018-11-09,90.69999999999999,90.34911856502293,0.3508814349770546
2018-11-12,91.50000000000001,90.6008447125554,0.8991552874446143
2018-11-13,90.3,89.25362062007189,1.046379379928112
2018-11-14,89.6,88.98155370503663,0.6184462949633627
2018-11-15,91.39999999999998,90.91344676762819,0.48655323237179005
2018-11-16,91.89999999999999,91.4986809849739,0.4013190150260897
2018-11-19,91.69999999999999,90.35370154082774,1.346298459172246
2018-11-20,93.09999999999998,91.66710839569568,1.4328916043043023
2018-11-21,92.39999999999999,91.19877462685108,1.2012253731489153
2018-11-22,94.09999999999998,92.81534512788056,1.2846548721194182
2018-11-26,93.99999999999997,92.69247095137834,1.3075290486216318
2018-11-27,93.79999999999998,92.88755037933588,0.9124496206641055
2018-11-28,94.9,94.10665447562933,0.7933455243706788
2018-11-29,91.99999999999999,91.4874777033925,0.5125222966074858
2018-11-30,93.59999999999998,92.88444355279206,0.7155564472079163
2018-12-03,92.89999999999999,92.16912114024161,0.7308788597583771
2018-12-04,90.39999999999999,89.91607411652802,0.48392588347196863
2018-12-05,90.79999999999998,89.39592466205357,1.4040753379464093
2018-12-06,90.69999999999999,90.04751646518706,0.6524835348129301
2018-12-07,91.99999999999999,91.57737641334533,0.4226235866546517
2018-12-10,91.89999999999999,90.28415986448526,1.6158401355147305
2018-12-11,93.99999999999997,93.07283354401588,0.9271664559840929
2018-12-12,93.59999999999998,92.92223785370588,0.6777621462940999
2018-12-13,93.89999999999999,93.08034035265445,0.8196596473455457
2018-12-14,93.89999999999999,93.33283507376909,0.5671649262309018
2018-12-17,94.5,92.97798587083815,1.522014129161846
2018-12-18,92.09999999999998,91.23149390220641,0.8685060977935706
2018-12-19,91.2,90.25355111658573,0.946448883414277
2018-12-20,90.09999999999998,89.84256757646799,0.2574324235319949
2018-12-21,88.19999999999997,88.38479088395833,-0.18479088395835674
2018-12-25,84.89999999999999,84.47571584880352,0.4242841511964741
2018-12-26,85.8,86.06109608858823,-0.2610960885882321
2018-12-27,89.79999999999998,89.93676053881644,-0.13676053881646055
2018-12-28,89.6,88.4283027216792,1.1716972783207922
2019-01-04,90.6,89.91989665180444,0.6801033481955585
2019-01-07,89.9,89.95159116238355,-0.051591162383545
2019-01-08,90.09999999999998,89.76899190545082,0.331008094549162
2019-01-09,89.99999999999999,89.68790129274129,0.3120987072586985
2019-01-10,91.89999999999999,90.891349260509,1.0086507394909887
2019-01-11,91.69999999999999,91.34854074567555,0.35145925432443903
2019-01-15,91.50000000000001,90.56913800239562,0.9308619976043957
2019-01-16,91.99999999999999,91.06153747737407,0.9384625226259118
2019-01-17,91.0,90.17811704277992,0.8218829572200832
2019-01-18,90.09999999999998,89.93443855196237,0.1655614480376073
2019-01-21,90.9,90.22171834409237,0.6782816559076394
2019-01-22,91.0,90.25834961831569,0.741650381684309
2019-01-23,91.2,90.51774116903543,0.682258830964571
2019-01-24,92.09999999999998,91.20561452507972,0.8943854749202558
2019-01-25,94.09999999999998,93.42377074807881,0.6762292519211712
2019-01-28,92.6,91.42848866432904,1.1715113356709566
2019-01-29,93.89999999999999,92.92723561525344,0.9727643847465544
2019-01-30,93.99999999999997,92.92902895361185,1.0709710463881237
2019-01-31,93.39999999999999,93.0438758060336,0.3561241939663944
2019-02-01,93.79999999999998,93.11818751841783,0.6818124815821562
2019-02-04,94.9,93.81641018539666,1.083589814603343
2019-02-05,93.5,92.98949820846319,0.5105017915368109
2019-02-06,92.69999999999997,91.96328574866055,0.7367142513394214
2019-02-07,92.69999999999997,92.23622696697711,0.46377303302286066
2019-02-08,92.6,92.39521596878767,0.20478403121232702
2019-02-12,91.99999999999999,91.08786823898554,0.9121317610144501
2019-02-13,91.99999999999999,91.43810600042342,0.5618939995765686
2019-02-14,92.3,91.89143835157155,0.4085616484284458
2019-02-15,91.79999999999998,91.42998921275138,0.3700107872486029
2019-02-18,92.5,92.07044279873371,0.4295572012662916
2019-02-19,93.39999999999999,92.49012463986872,0.9098753601312666
2019-02-20,93.99999999999997,93.11893982589244,0.8810601741075317
2019-02-21,93.79999999999998,92.6874203249812,1.1125796750187789
2019-02-22,93.99999999999997,93.26640835702419,0.7335916429757816
2019-02-25,95.6,94.65200013071298,0.9479998692870168
2019-02-26,95.69999999999999,94.49374310374259,1.2062568962574005
2019-02-27,96.69999999999999,95.74010919630527,0.9598908036947194
2019-02-28,95.99999999999997,95.8741500556469,0.12584994435307806
2019-03-01,95.69999999999999,95.34272818863391,0.35727181136607555
2019-03-04,95.89999999999999,95.14816927611827,0.7518307238817243
2019-03-05,95.99999999999997,94.90255511850118,1.097444881498788
2019-03-06,94.5,94.16729452461003,0.33270547538997164
2019-03-07,94.9,94.47358532994984,0.4264146700501641
2019-03-08,94.09999999999998,94.15659955888985,-0.05659955888987156
2019-03-11,94.8,93.86326470822095,0.9367352917790441
2019-03-12,95.8,95.08271445930004,0.7172855406999616
2019-03-13,94.8,94.02226590961217,0.777734090387824
2019-03-14,95.29999999999998,95.27054733633994,0.02945266366003807
2019-03-15,95.89999999999999,95.76005957722663,0.13994042277336405
2019-03-18,95.99999999999997,95.2990740224719,0.7009259775280725
2019-03-19,95.89999999999999,94.89993220865726,1.0000677913427296
2019-03-20,95.6,95.0852804377675,0.5147195622325
2019-03-22,96.3,95.70904499739407,0.5909550026059236
2019-03-25,95.19999999999999,94.2277556464076,0.9722443535923873
2019-03-26,97.29999999999997,96.76767174303531,0.5323282569646608
2019-03-27,95.5,94.55135765671729,0.9486423432827138
2019-03-28,93.0,93.2673192590475,-0.26731925904749687
2019-03-29,94.09999999999998,94.59654897004366,-0.49654897004367626
2019-04-01,95.09999999999998,94.90206713527441,0.1979328647255727
2019-04-02,93.2,93.1726261138916,0.027373886108406964
2019-04-03,93.5,93.3477022960782,0.15229770392180342
2019-04-04,93.69999999999999,93.54467265903949,0.15532734096049694
2019-04-05,93.5,93.36362274885177,0.1363772511482324
2019-04-08,91.99999999999999,91.50603733211754,0.4939626678824425
2019-04-09,91.6,91.19250810891388,0.40749189108611006
2019-04-10,91.2,90.89535072296857,0.3046492770314302
2019-04-11,92.09999999999998,91.89985606223344,0.2001439377665406
2019-04-12,91.50000000000001,91.30271912068127,0.19728087931873972
2019-04-15,92.39999999999999,92.1078426465392,0.2921573534607944
2019-04-16,93.79999999999998,93.62202206701039,0.17797793298959164
2019-04-17,92.79999999999998,92.57451727241276,0.2254827275872202
2019-04-18,93.39999999999999,93.11215279251336,0.28784720748663517
2019-04-19,91.69999999999999,91.47999122738837,0.22000877261162088
2019-04-22,91.50000000000001,90.75054170042276,0.7494582995772561
2019-04-23,91.69999999999999,91.07736846655607,0.6226315334439221
2019-04-24,91.09999999999998,91.08471261411904,0.015287385880938587
2019-04-25,92.3,91.92442601770162,0.375573982298377
2019-04-26,92.3,91.62528416663407,0.6747158333659229
2019-05-07,94.99999999999999,93.89096588939428,1.1090341106057053
2019-05-08,94.09999999999998,93.28397168666123,0.816028313338748
2019-05-09,94.3,93.71866307854651,0.5813369214534845
2019-05-10,94.9,94.35910446494817,0.5408955350518312
2019-05-13,95.5,94.12405514419078,1.375944855809223
2019-05-14,97.4,96.55625707656144,0.8437429234385689
2019-05-15,97.09999999999997,95.89159545600414,1.208404543995826
2019-05-16,95.99999999999997,95.62757619768381,0.37242380231616323
2019-05-17,97.8,97.2913956746459,0.5086043253540993
2019-05-20,99.19999999999999,98.1218861952424,1.0781138047575922
2019-05-21,98.2,97.61375332772731,0.5862466722726936
2019-05-22,98.7,97.7488840162754,0.9511159837246055
2019-05-23,98.1,97.43155259042977,0.66844740957022
2019-05-24,97.9,97.35212518721818,0.5478748127818278
2019-05-27,99.1,98.10355429202318,0.9964457079768181
2019-05-28,98.99999999999999,98.12378119677304,0.8762188032269478
2019-05-29,98.4,97.71293591856956,0.6870640814304494
2019-05-30,98.49999999999999,97.93515128046273,0.5648487195372525
2019-05-31,97.29999999999997,97.39798747748135,-0.09798747748138226
2019-06-03,97.9,96.6691519960761,1.23084800392391
2019-06-04,97.19999999999999,96.55611881464719,0.6438811853527966
2019-06-05,98.8,98.36268151849508,0.43731848150491714
2019-06-06,99.6,99.08370113521813,0.5162988647818594
2019-06-07,99.29999999999998,98.90709593892096,0.3929040610790224
2019-06-10,98.8,98.05458924174307,0.7454107582569236
2019-06-11,100.49999999999999,99.7027281910181,0.7972718089818898
2019-06-12,100.89999999999999,100.03166141808032,0.868338581919673
2019-06-13,99.99999999999999,99.63811921179294,0.3618807882070456
2019-06-14,100.79999999999998,100.44742719382047,0.35257280617950926
2019-06-17,100.79999999999998,99.93615496754646,0.8638450324535256
2019-06-18,100.29999999999998,100.0343819245696,0.26561807543038185
2019-06-19,100.59999999999997,100.06418550014494,0.5358144998550216
2019-06-20,100.7,100.26351444870232,0.43648555129767885
2019-06-21,100.1,99.96659292131662,0.1334070786833763
